avg_bpm,rmssd,sdnn,gsr_avg,mean_absolute_derivative,std_gsr,stress
75.187969924812,0.110544561150696,0.111907997926868,5185.78095238095,2.26052628573412,419.565362189365,0
74.0907049842838,0.103569300470748,0.123934513499524,5156.86450381679,2.27172795484569,465.304641904325,0
73.4169470786173,0.10158158387138,0.120938846304463,5129.00571973308,2.21920385512276,501.993955650095,0
72.663216998789,0.10589523124296,0.123045593914687,5104.06387035272,2.28829517847816,525.305051787934,0
72.0760074260129,0.106598780480829,0.121161349972971,5081.36224976168,2.05251348641069,534.653291461959,0
71.8993409227082,0.110913880505953,0.127514922873974,5058.61333333333,2.42396178374421,532.439807642797,0
72.663216998789,0.109602007280889,0.12442113237637,5036.012392755,2.22075867168586,518.262354866047,0
73.8998992274102,0.104726787404178,0.127893279374215,5015.09923664122,2.18920759606332,495.238994917329,0
74.1906474820144,0.102292228443807,0.129708974947064,5002.14585319352,1.9058627125849,476.658589291576,0
74.1906474820144,0.102292228443807,0.129708974947064,5006.20610687023,2.15320455196993,484.200960157238,0
72.2733245729303,0.120017498724144,0.127422775187027,5031.06476190476,1.84932474801503,514.406357606875,0
70.9471443774388,0.126505599349067,0.122871251497022,5067.68761904762,2.15129142012588,554.89439212001,0
68.259385665529,0.0875975646541234,0.117373099321967,5109.53002859867,2.13719954130961,598.090998677736,0
68.259385665529,0.0875975646541234,0.117373099321967,5157.75238095238,2.16936446560598,644.94624567925,0
68.0040802448147,0.0869693432576484,0.120482409965568,5208.3980952381,2.18924298238631,691.320880484592,0
68.0040802448147,0.0869693432576484,0.120482409965568,5259.65204957102,2.20876145025084,736.128346487859,0
68.3760683760684,0.0880914928418807,0.116196433297718,5311.64061010486,2.20669179598653,781.296208668151,0
68.3760683760684,0.0880914928418807,0.116196433297718,5369.69399428027,2.47162533164056,827.041979642627,0
69.9953336444237,0.102510704048136,0.114406487772523,5450.34985700667,2.28278307299272,865.847608317619,0
71.1897314205587,0.100175845391991,0.118554475395759,5559.44613918017,1.98241775566056,880.603719212079,0
73.1788446612706,0.0994786409235671,0.130371357702108,5682.1106870229,1.96038445642883,862.945091952556,0
73.1788446612706,0.0994786409235671,0.130371357702108,5806.65176022835,1.96337233844587,820.154402123348,0
74.3075883809953,0.0959958332429069,0.135238577067613,5922.51000953289,1.98862539781166,749.521258282987,0
74.3075883809953,0.0959958332429069,0.135238577067613,6009.71687321258,1.71736334243701,660.113111099901,0
72.6872246696035,0.121745636472113,0.138213865900903,6053.49714285714,2.0061716237556,591.627002167935,0
71.718862060722,0.128268814950825,0.140382968261031,6063.65967588179,2.00673579666479,573.574044604725,0
70.9906421426266,0.121696754270605,0.136186503135823,6045.51096282174,1.96802833670502,607.867401415749,0
69.6937697993664,0.104653714697568,0.130934681842096,6005.09523809524,2.22375674347616,674.097511078041,0
70.2165008777063,0.106524905799327,0.136186351086378,5953.12583412774,1.97834901356315,744.746887014138,0
70.0711328166472,0.101367154443636,0.129331427664811,5892.45523809524,1.99511408013378,805.688627722652,0
71.360608943863,0.106762456988504,0.125136192473108,5832.46615824595,1.80288659430302,847.170455112408,0
71.7079530638853,0.104243944668264,0.119480618435871,5774.02573879886,2.06770113726642,871.365492345917,0
74.1406425522354,0.107916171170034,0.113252011822387,5721.86558627264,1.85762990879705,879.625572877799,0
74.1406425522354,0.107916171170034,0.113252011822387,5672.83015267176,1.85830286489734,876.759428450358,0
76.6461502729068,0.0931552467658156,0.110796045219871,5620.13822688275,2.10661607291919,867.943773710478,0
76.9148595235552,0.0928728358367701,0.106063838695325,5542.85714285714,2.12739476978002,866.73196370808,0
77.3528147829824,0.0903966009015021,0.107389971881019,5433.3257864633,2.15470486950652,881.83917107798,0
77.3528147829824,0.0903966009015021,0.107389971881019,5301.28785714286,2.16969085151843,902.437402407095,0
76.6365087812666,0.0910938576913445,0.104645252103852,5159.08214285714,2.16606102091053,909.365104761835,0
75.6302521008403,0.0898857861146831,0.0957272007827293,5009.27928571429,2.15540297661926,887.164661331236,0
74.8129675810474,0.056771471708949,0.0953341491806583,4864.66277407054,2.15311759704616,834.527308501338,0
76.1245674740484,0.0568761813064133,0.0843526148756732,4718.96591992374,2.14693977359734,744.036484066095,0
76.1245674740484,0.0568761813064133,0.0843526148756732,4599.14775977121,2.1310441115304,634.319759122621,0
74.3417656169334,0.0886843226895774,0.103860446870993,4508.96472831268,2.30396479000438,542.196637488169,0
75.3768844221105,0.081671292386003,0.0961301201497221,4461.29837940896,2.28646035722715,498.130802676432,0
74.4081172491545,0.0921981561637758,0.117362918102161,4448.48617731173,2.33782804170553,488.503309471595,0
74.4081172491545,0.0921981561637758,0.117362918102161,4461.46380952381,2.38501155485293,498.779059422928,0
73.6771600803751,0.0793687595972118,0.121100183919986,4490.57729007634,2.41834243064649,520.547821148624,0
73.6771600803751,0.090289534277235,0.125173697498534,4533.57047619048,2.51215339934463,550.348581558618,0
72.4478594950604,0.0729314746868593,0.127308144422749,4578.0715648855,2.56138849632866,583.16633057397,0
71.4595062797748,0.0928967168418777,0.123785518318802,4623.41277407054,2.61513203343581,621.075564089954,0
69.2360950842372,0.0707813534767455,0.109839478836669,4664.30886558627,2.65221120744246,658.752754123539,0
68.8310198462774,0.0793214276780801,0.104896827618591,4700.80857142857,2.7043633184373,696.980344754534,0
68.8310198462774,0.0793214276780801,0.104896827618591,4730.20209723546,2.79206015660081,731.284254755935,0
68.870523415978,0.0813681619417434,0.10569852306337,4766.04766444233,2.76607965650294,773.026176225253,0
69.8708448020326,0.0885460332256617,0.113001850346878,4828.57197330791,2.76452602565542,824.900121819659,0
69.284064665127,0.0814316345845465,0.111476953273361,4922.31434699714,2.69111390978147,862.683695329105,0
68.8942473303479,0.0856043872188284,0.107905771650804,5037.4778148855,2.66196202141866,872.995775887004,0
68.8942473303479,0.097543722390412,0.112952743314283,5159.2847950429,2.69215909352584,855.059787453681,0
68.1663258350375,0.0618959700716542,0.108753339667749,5269.77457061069,2.73886137365827,805.466636544858,0
69.364161849711,0.0656353563256878,0.103472218493661,5357.24833333333,2.19196445260659,733.654957966218,0
67.8119349005425,0.0875975646541234,0.115919320602257,5430.28384175405,3.03443497921776,648.285755538406,0
67.8119349005425,0.0875975646541234,0.115919320602257,5483.0552907531,2.49072611373528,575.162823119502,0
68.9338235294118,0.107545855852799,0.106810527987127,5524.25071496664,2.4903303300548,512.448435639327,0
69.7158550755255,0.107392271602755,0.106377885603421,5554.0409914204,3.06859830690938,466.868671021908,0
70.5467372134039,0.113105162471824,0.106385306002913,5576.9180171592,2.78914278112155,434.675100977605,0
70.0785729454237,0.117317944066541,0.10267016916497,5594.9714013346,3.09891245840673,413.854587931434,0
70.8382526564345,0.123080371212382,0.103353761421634,5610.87619047619,3.16118525579917,399.743071761353,0
69.4590612502631,0.122678441463853,0.112805867029883,5625.97998093422,3.19237497553337,391.448631670249,0
69.848661233993,0.123908120081866,0.117708679940493,5640.41008563273,3.19851648351648,387.393110932913,0
68.7571622043963,0.117774360537428,0.120479270189749,5653.55428571429,3.23300579306299,388.279675949492,0
68.1973175721755,0.120946269061927,0.124502387304198,5666.77523809524,3.26492874776955,390.969351671422,0
67.3400673400673,0.134892137980273,0.112709065000706,5677.5858778626,3.28236039867487,396.178632721755,0
67.3098496746691,0.135185058345958,0.112095395881266,5688.58666666667,3.29107752749316,401.819826125417,0
67.3098496746691,0.135185058345958,0.112095395881266,5698.40380952381,3.24416638334656,409.734526681039,0
66.8449197860963,0.142346993879979,0.109452374219211,5705.47709923664,2.56188009698038,416.473884885802,0
66.6748981355723,0.1359080571563,0.115837649799671,5712.73117254528,2.86784893303262,423.609194477088,0
65.167807103291,0.148471097075042,0.127508648944123,5719.92571428571,2.88015878703438,431.647753650627,0
66.3064833005894,0.141755511356702,0.124412061758943,5730.16110581506,2.82505492479848,446.442043867425,0
65.1253663301856,0.134279145398267,0.128264527009181,5756.65142857143,2.69133016848103,473.795221598808,0
65.1253663301856,0.134279145398267,0.128264527009181,5804.07912297426,2.55179147148971,500.20166345034,0
64.3017897331476,0.132399227926584,0.12834627640359,5867.53956148713,2.5075513604557,510.916998174405,0
63.0252100840336,0.130031726897708,0.120470950855383,5933.43619047619,2.17458872752605,502.510822354212,0
64.0645390912326,0.144254116059127,0.134221003489684,6000.68732125834,2.49018763123009,476.323468699587,0
65.7174151150055,0.138163751477087,0.146840805712248,6065.52430886559,2.480765755396,436.886544245776,0
66.6831316374413,0.146319000816709,0.149300684675069,6124.75786463298,2.4621280933602,396.24234669783,0
67.8579506898892,0.138693507017772,0.149132901206348,6180.28122020972,2.45043214180857,356.138886276068,0
68.9391037916507,0.132628711069662,0.151186970338055,6229.72952380952,2.43237357256661,320.584801012539,0
67.0765790944662,0.175165635899282,0.161734521842294,6275.38512869399,2.41548747253065,291.711279416981,0
67.0765790944662,0.175165635899282,0.161734521842294,6317.56679389313,2.39536670150925,269.221179381214,0
64.8999459167117,0.17261228229764,0.175474752853192,6356.55195424214,2.41826221051531,252.060038897014,0
63.4771364758434,0.175759068044866,0.172654117948123,6393.7213740458,2.073035290084,240.869467771457,0
62.6370184779204,0.166792952155926,0.167644100535761,6428.23736892278,2.40058528065446,232.596249607339,0
62.097516099356,0.158016613050654,0.175608782367069,6462.7254528122,2.44471751610349,227.40474308218,0
64.0113798008535,0.176213294050137,0.17068684776514,6495.34127740705,2.45983782240342,226.97143735462,0
65.2812534000653,0.169002958553985,0.170942777950206,6524.75832540438,2.08949168886669,227.603449994154,0
65.2812534000653,0.169002958553985,0.170942777950206,6547.72,2.11840898813611,226.704151384049,0
67.8195998643608,0.167077493663536,0.172034912477413,6561.73403241182,2.12349425979555,223.869578466072,0
67.8195998643608,0.167077493663536,0.172034912477413,6567.30095238095,2.09471745485211,221.094372409154,0
68.2516209759982,0.166099367849489,0.169223356675266,6565.92659675882,2.09174185984181,221.126340516911,0
68.2516209759982,0.166099367849489,0.169223356675266,6558.91428571429,2.08896765373171,225.26878754314,0
66.1667401852669,0.169106146809892,0.172742454409898,6550.08293612965,2.06347956869784,228.920714420949,0
64.5392613840086,0.178718703553937,0.166395612922937,6544.26666666667,2.04891493952504,233.072692565734,0
64.3915003219575,0.171763079721911,0.157024272716743,6543.02666666667,2.04674983223005,233.619999634802,0
64.1368252271513,0.13291559560697,0.152477502894325,6546.86844613918,2.04524414635937,231.750398942436,0
65.5101298071091,0.140850097621549,0.147745934330225,6552.91428571429,2.05340785485566,228.571925687703,0
66.2105495475612,0.133397484567322,0.142626006667009,6559.987607245,2.06691879804356,225.648248510079,0
66.2105495475612,0.133397484567322,0.142626006667009,6567.90181124881,2.09072323612625,223.334008143797,0
67.1742051052396,0.145030648102009,0.124882878463516,6574.89895138227,2.14624482570079,222.73857289529,0
67.1742051052396,0.145030648102009,0.124882878463516,6578.75595805529,2.46171925863109,222.537500642785,0
67.2947510094213,0.125776698071534,0.122415685269495,6580.73117254528,2.13627599562819,222.627998718278,0
67.2947510094213,0.125776698071534,0.122415685269495,6580.51382268827,2.15735253557997,221.129124800757,0
66.526222419337,0.126821834783202,0.122672508918846,6579.05523809524,2.12979395111888,218.849507943985,0
65.3436592449177,0.134096047667334,0.11803577612082,6576.3155386082,2.15665982418831,215.242997324548,0
66.2251655629139,0.136576799721703,0.117805866671496,6572.88369876072,2.12397352194094,211.229282576262,0
65.6096227446692,0.11815197369866,0.10574418817757,6567.0286259542,2.1044465008838,207.974971035036,0
65.7414170927684,0.117918934018248,0.111989954906679,6561.96564885496,2.07707246016807,207.143905916764,0
65.9775676270068,0.113597241750552,0.106089270585358,6561.43238095238,2.05368715554712,210.754439339896,0
67.1391271913465,0.115184091783544,0.0993830971543954,6565.4179389313,2.03388316975457,213.140125059882,0
66.3643402278509,0.115500360749797,0.0993383108372596,6571.33555767398,2.03742296610365,212.607219787602,0
66.3643402278509,0.115500360749797,0.0993383108372596,6579.87786259542,2.05816576593903,208.622317887873,0
66.0938532716457,0.100699222108879,0.101934401564056,6586.71210676835,2.06061809357478,202.728713109212,0
66.0938532716457,0.100699222108879,0.101934401564056,6594.57824427481,2.04592000270831,196.503348823195,0
64.98429546193,0.101391978643941,0.091790885531553,6602.63775023832,2.38158354669672,190.421960156912,0
64.1787497028762,0.0866912625355058,0.0892628764443041,6609.58150619638,2.06984201214984,186.437488325491,0
65.3515672273992,0.0898735222409804,0.0898950004789538,6615.68702290076,2.08736702472481,182.775488847614,0
66.1667401852669,0.0859373156563679,0.0919925117725471,6620.90285714286,2.0924557630121,182.013901297803,0
66.1667401852669,0.0859373156563679,0.0919925117725471,6625.35305343511,2.05163103372272,180.137291412342,0
68.1198910081744,0.0785443965042842,0.0812537862365673,6630.60533841754,1.70049713128792,183.413887805292,0
69.1678893313771,0.0770499837767666,0.0888879785306918,6637.20781696854,2.03818628890194,186.086762064459,0
69.840530788034,0.0626648935919378,0.0890273990284889,6645.10104861773,2.44973790125269,190.863988068013,0
70.6713780918728,0.0596137568015974,0.0908592317819164,6652.72926596759,2.46215471471912,193.917588854013,0
70.9601118159338,0.0595331840237023,0.0937521878532588,6660.85319351764,2.49158806762576,197.448961872722,0
70.6630549994111,0.05825423208279,0.0980390511763326,6668.34795042898,2.49404696369153,202.079010035774,0
71.1513583441138,0.0559204792540264,0.0949948323953371,6676.06196377502,2.12355975218185,207.292553475197,0
72.3366944322665,0.0453828161312187,0.100039355891932,6684.50095238095,2.54701844714567,214.237106488843,0
72.3366944322665,0.0453828161312187,0.100039355891932,6685.48427073403,2.51447299963732,219.714023936921,0
75.0341064120055,0.0488466989672793,0.0934433226370646,6673.36224976168,2.53966215725133,237.001571780235,0
76.2550307138318,0.0471323089340481,0.0995232575224444,6649.30695900858,2.56144892447584,272.583728920774,0
78.6885245901639,0.0469351583667201,0.0795618684363993,6611.89037178265,2.58022706109749,335.176094576924,0
78.6885245901639,0.0469351583667201,0.0795618684363993,6555.96380952381,2.58519812376076,426.300079099511,0
80.681308830121,0.0389451829207063,0.0587975468463738,6486.40952380952,2.05569658383262,530.494666812438,0
81.0979413599501,0.0375721528085185,0.0579552214412791,6408.63047619048,2.63088265848247,623.592022316989,0
82.618366698443,0.0360786178597056,0.0507759028249849,6324.73929590866,2.6597819704805,699.967825993352,0
83.3719314497453,0.0375850550569819,0.0469203063876948,6244.2635585157,2.68545962615816,751.946120292423,0
83.9612486544672,0.0363180395946698,0.048474286072684,6166.15699333968,2.73905165912519,785.247154110493,0
84.8748639825898,0.0338476980999693,0.0419830551898849,6092.68541468065,2.800614031395,800.7532555875,0
85.4266246313434,0.0349824131638918,0.0421072022760535,6024.37773549001,2.85405776413129,801.313841289516,0
85.6108001317089,0.0356288740583626,0.0434297251389072,5959.63238095238,2.91470989932235,789.701813396947,0
86.6089273817455,0.0356802933470751,0.043692397977516,5901.01902949572,2.95453471773325,767.666742600258,0
87.4929893438026,0.0355011736895181,0.0394549402190943,5845.93523809524,3.00573676251318,738.245370735935,0
87.1007880547491,0.0381978654256612,0.0396287718764985,5796.00475737393,3.45823206205559,701.83607893664,0
88.0460548594649,0.0361927709172241,0.0295257384457905,5748.45714285714,3.47811353770811,659.096446630449,0
87.5547217010632,0.0348126855747021,0.0317718515269499,5705.36726926736,3.50167528549882,609.545056146358,0
87.9857546873364,0.0343141594456507,0.0292981078037323,5664.80761904762,3.55163036836059,553.010971928137,0
87.8675228117607,0.035036885325801,0.0302843363084124,5629.42666666667,3.53288235437902,495.54709212655,0
87.5224416517056,0.0319256949806891,0.0282211958895419,5608.80970504282,3.501336996337,461.425257694204,0
87.4831763122476,0.0321403173599764,0.0283661951209714,5601.22497616778,2.73147341089254,454.65155850416,0
87.4831763122476,0.0321403173599764,0.0283661951209714,5609.32159847764,3.3226800976801,465.160452849919,0
86.264100862641,0.0505272203866391,0.0503299370564137,5628.80780209324,2.8914735958486,482.752675726945,0
84.1423948220065,0.0559039354607527,0.0804575059047337,5663.21523809524,3.12362811957664,493.695931620621,0
83.2562442183164,0.0660874076851669,0.0944335584932442,5713.09714285714,3.07879910048642,487.2715179142,0
81.25,0.063511153876045,0.110865245068518,5770.57523809524,3.08208748869497,463.859751735053,0
80.1513970833797,0.065089448942485,0.119202240928702,5832.92183031459,2.69703128058328,428.884245648494,0
77.8883600173085,0.06462901121717,0.131873447140075,5893.7111534795,2.3971310376964,390.581235216376,0
76.8424729304925,0.0676771748819349,0.132960759761531,5952.68732125834,2.39198866694692,350.084456824735,0
75.6938603868797,0.065336889204408,0.133251869052785,6007.57333333333,2.69468133153786,315.882146559566,0
74.4165069342654,0.0681043317271376,0.130721146651252,6060.01523809524,2.72222226851636,285.644406717914,0
72.5354434553248,0.0657373561987398,0.12446109286184,6106.94280266921,2.37393424204612,262.024347313366,0
71.6845878136201,0.0692643887979642,0.126623676915321,6150.63965681602,2.703524945951,248.069279580654,0
71.793756118786,0.0697524193128812,0.120199909242138,6191.30857142857,2.66964652760649,240.218411947201,0
71.6379029632042,0.0709661891325721,0.118665381334544,6229.5471877979,2.65834175763804,238.111189593901,0
70.323488045007,0.0748049315070723,0.112475972742824,6266.08571428571,2.73307947018028,241.324270034788,0
71.2050922429604,0.0711941008792161,0.112308746522497,6300.44327931363,2.69020175514689,247.852002071801,0
69.8649278062413,0.0747774475805819,0.104026492352242,6332.69714285714,2.63780197201908,259.070373559237,0
68.5714285714286,0.0726131301258021,0.0879153633394705,6363.94184938036,2.32645230286571,273.129344518829,0
68.2335102350265,0.060445223136324,0.0921086315173556,6393.9590085796,2.61789119357106,287.758802029978,0
67.2645739910314,0.0745095072233515,0.0956335598928419,6425.86857142857,2.62836720397493,302.046857056125,0
67.9194023092597,0.0845129838808478,0.0915183041800929,6461.07619047619,2.60910622782048,315.894213143249,0
67.9194023092597,0.0845129838808478,0.0915183041800929,6500.5081029552,2.5768906864446,325.307068940405,0
69.8649278062413,0.0962762229790467,0.0930290277279087,6543.81982840801,2.52177672952889,328.438869032276,0
71.1130266135115,0.0926941206334037,0.101429868292423,6589.89990467112,2.52082788313038,327.193553899718,0
72.0807304180682,0.0970486704929256,0.0993123020241367,6636.92380952381,2.50235611145336,323.793456494755,0
72.4081184860121,0.097144222679478,0.0950392263513048,6683.71946564885,2.15591831280037,318.792741798907,0
73.2421875,0.102031585523525,0.0945924591779563,6729.15061963775,2.51924902107322,314.262468083824,0
71.2358337830545,0.131612309454701,0.117935652717141,6773.78476190476,2.15494864324632,309.892905531496,0
71.7017208413002,0.136521060646334,0.122833943915262,6816.2888465205,2.14138406239958,303.8450952595,0
69.9374801313977,0.129521426798812,0.135944440522924,6856.04007633588,2.10495922333842,297.451596556773,0
69.6540515439981,0.134632834033901,0.142777371378583,6892.77333333333,2.12488581006743,289.697129595776,0
68.557182923029,0.12894572501638,0.142955110563994,6928.21523809524,2.1258094475199,279.845265142297,0
67.6284941388638,0.135788233821802,0.14471182091008,6961.08007626311,2.12758919394107,271.329224566758,0
66.2763724732133,0.133060554301833,0.13481926172967,6992.38095238095,2.52663407570392,261.306291372783,0
66.9642857142857,0.133670822878027,0.141194900757782,7022.49094375596,2.51408955148747,252.935674689184,0
66.9642857142857,0.133670822878027,0.141194900757782,7052.17445185891,2.49821515870468,247.133606205855,0
69.2041522491349,0.128659326215484,0.145798186240814,7081.93422306959,2.08312054236364,241.86497771304,0
70.026525198939,0.122678441463853,0.142378943795646,7108.65490943756,2.11511489780146,238.697167382864,0
70.2576112412178,0.120340258341827,0.149756839947667,7127.97235462345,2.10361947528504,232.456632866778,0
70.347473886165,0.117432959598232,0.142117876810382,7134.81696854147,2.48491365422951,229.800123590381,0
69.4524829262646,0.122658061292359,0.144793684638216,7127.63489037178,2.07260754652846,241.009532404292,0
67.6895306859206,0.120911813594316,0.132222203548085,7108.10390848427,2.47877573624269,271.390016137968,0
67.6895306859206,0.120911813594316,0.132222203548085,7077.59238095238,2.41507820729804,315.109477916648,0
67.0540902995083,0.0773893475299483,0.128091807353597,7041.52621544328,2.05326434284078,358.811593984461,0
69.710700592541,0.0908814857077306,0.120548791412901,7000.62059103908,2.04215093334951,396.534152756025,0
69.710700592541,0.0908814857077306,0.120548791412901,6960.35619047619,2.04934562204091,423.049605300621,0
70.5505077498664,0.086366081305105,0.119304118651758,6921.20952380952,2.04550482905569,438.349883184504,0
72.6472206934507,0.0860557958536205,0.0951803073597207,6884.84366062917,2.05349434304096,446.267911842185,0
72.6472206934507,0.0860557958536205,0.0951803073597207,6851.48952380952,2.05911995757191,446.399488577389,0
73.0573389417755,0.0957078889120432,0.0859500912263517,6821.72380952381,1.81383876513867,442.4105592603,0
73.0573389417755,0.0957078889120432,0.0859500912263517,6795.10295519542,2.41921321982257,435.067260360397,0
72.2574994525947,0.0851674820574144,0.101148675450816,6770.07912297426,2.09122229972168,425.33976730984,0
72.2574994525947,0.0851674820574144,0.101148675450816,6747.9590085796,2.11664667059572,413.420898479029,0
71.9502888913115,0.10668926843877,0.0994519527666044,6726.6720686368,2.11121507928626,397.470712723513,0
71.997381913385,0.110412408722933,0.100177115877103,6706.84175405148,2.112853578748,379.322099809492,0
71.997381913385,0.110412408722933,0.100177115877103,6687.75809523809,2.47939631689737,356.821452274824,0
71.9738276990186,0.108001851835975,0.0999462582864138,6668.44137273594,2.13347971032952,329.497969129638,0
72.0461095100865,0.110989488991826,0.105312023160806,6653.12190476191,2.10875028037907,304.90179306301,0
71.0441334768568,0.123484411971714,0.107233729429097,6645.61333333333,2.10818808439266,295.517465765092,0
71.6674629718108,0.129372416775069,0.11007855780709,6651.46711153479,2.08764148367068,307.515763820245,0
70.4676489429853,0.123149908647956,0.114632773355933,6670.79027645377,2.06388007070855,328.000955537449,0
70.6630549994111,0.120743069734411,0.120552846871772,6702.51191611058,2.0357067491192,347.353883647202,0
68.8152311044845,0.121156464494838,0.117466259931191,6745.18493803622,2.493487289587,358.13269599471,0
67.5447483958122,0.121020200334031,0.109418716660156,6793.06863679695,2.07646815056763,358.529540095003,0
67.5447483958122,0.121020200334031,0.109418716660156,6844.94089609152,2.10964489748483,350.845902777509,0
66.8896321070234,0.108484509902976,0.104894656150296,6896.0409914204,2.13148059796438,340.888358764217,0
66.8896321070234,0.108484509902976,0.104894656150296,6946.56530028599,2.59896292082599,331.352448537782,0
66.5188470066519,0.114823536108432,0.109430850819644,6993.03431839848,2.69716049495987,322.273615981374,0
66.5188470066519,0.114823536108432,0.109430850819644,7039.77216396568,2.73477717018986,315.299895426476,0
66.4304694419841,0.0912164702476721,0.110900155294952,7082.79027645377,2.38162816231161,309.875006395295,0
66.4304694419841,0.0912164702476721,0.110900155294952,7124.29333333333,2.83250989953802,304.541796085034,0
65.4878847413229,0.090519488386633,0.106012368251173,7166.46425166826,2.85096918428264,299.948620635123,0
63.8902035021297,0.0944986772394196,0.0820859982646926,7208.07619047619,2.8697003862042,297.169979564786,0
63.8902035021297,0.0944986772394196,0.0820859982646926,7249.50905624404,2.92498073253083,294.170176605424,0
58.9712788031015,0.195399910440102,0.173327083220649,7290.51428571429,2.97225303096967,292.34110861118,0
58.5723001830384,0.208540849030318,0.183956468064749,7330.53714285714,2.99711187089047,290.347057910141,0
